"username","anime_id","my_watched_episodes","my_start_date","my_finish_date","my_score","my_status","my_rewatching","my_rewatching_ep","my_last_updated","my_tags"
"Ironwarrer",11161,1,"0000-00-00","0000-00-00",6,2,0,0,1477984170,""
"Ironwarrer",31221,8,"0000-00-00","0000-00-00",0,3,0,0,1524355716,""
"Ironwarrer",1862,1,"0000-00-00","0000-00-00",5,2,0,0,1486984485,""
"Ironwarrer",6610,1,"0000-00-00","0000-00-00",8,2,0,0,1478067986,""
"Ironwarrer",14127,2,"0000-00-00","0000-00-00",0,2,0,0,1482189605,""
"Ironwarrer",35240,12,"0000-00-00","0000-00-00",7,2,0,0,1524355817,""
"Matheus_lima",18857,3,"0000-00-00","0000-00-00",6,2,0,0,1377731352,"No Storage"
"Ironwarrer",25159,12,"0000-00-00","0000-00-00",6,2,0,0,1479688741,""
"Mikhaela1827",9926,12,"0000-00-00","0000-00-00",10,2,0,0,1491928809,""
"Neko_nora",853,0,"0000-00-00","0000-00-00",0,6,0,0,1509691073,""
"Black_Metal",2236,1,"0000-00-00","0000-00-00",9,2,0,0,1296617766,""
"Viorate",3783,0,"0000-00-00","0000-00-00",0,6,0,0,1245368543,""
"Black_Metal",44,4,"0000-00-00","0000-00-00",10,2,NA,0,1252043603,""
"Viorate",477,0,"0000-00-00","0000-00-00",0,6,0,0,1245625645,""
"Kiev",5957,13,"0000-00-00","0000-00-00",7,2,0,0,1328375701,""
"serafina145",5530,0,"0000-00-00","0000-00-00",0,6,0,0,1253737287,""
"Sewik",27633,0,"0000-00-00","0000-00-00",0,6,0,0,1483156450,""
"KKitt3n",32182,12,"0000-00-00","0000-00-00",8,2,0,0,1518436954,""
"Kiev",13759,0,"0000-00-00","0000-00-00",0,6,0,0,1406562500,""
"Kiev",10258,1,"0000-00-00","0000-00-00",6,3,NA,0,1348140109,""
"serafina145",381,6,"0000-00-00","0000-00-00",8,2,NA,0,1247474504,""
"Sewik",15911,0,"0000-00-00","0000-00-00",0,6,0,0,1454874865,""
"Kiev",9750,0,"0000-00-00","0000-00-00",0,6,NA,0,1327133759,""
"Kiev",24231,10,"0000-00-00","2014-12-14",8,2,0,0,1418573624,""
"serafina145",2923,51,"0000-00-00","0000-00-00",9,2,NA,0,1289559715,""
"Mia98",8861,12,"0000-00-00","0000-00-00",0,2,0,0,1301769758,""
"Sewik",3588,0,"0000-00-00","0000-00-00",0,6,0,0,1418320908,""
"Kiev",31174,0,"0000-00-00","0000-00-00",0,6,0,0,1458670945,""
"Kiev",3446,0,"0000-00-00","0000-00-00",0,6,0,0,1348784305,""
"Kiev",9936,12,"0000-00-00","0000-00-00",6,2,0,0,1324637576,""
"shourabh",14741,12,"2017-02-07","2017-02-08",8,2,0,0,1486495897,""
"tweety666",9712,12,"0000-00-00","0000-00-00",8,2,NA,0,1367501290,""
"tweety666",440,0,"0000-00-00","0000-00-00",0,6,0,0,1229442503,""
"shourabh",59,26,"0000-00-00","0000-00-00",9,2,0,0,1407828706,""
"shourabh",30240,12,"2015-12-18","2016-11-06",8,2,0,0,1478437592,""
"JulesMcIver",24,26,"0000-00-00","0000-00-00",8,2,0,0,1233353776,""
"anck-su-namun",104,0,"0000-00-00","0000-00-00",0,6,NA,0,1268219517,""
"anck-su-namun",226,13,"0000-00-00","0000-00-00",7,2,NA,0,1268176414,""
"tweety666",34914,10,"0000-00-00","0000-00-00",7,1,0,0,1510700869,""
"shourabh",11553,1,"2015-05-24","2015-05-24",8,2,NA,0,1432460110,""
"JulesMcIver",2993,13,"0000-00-00","0000-00-00",7,2,0,0,1233353698,""
"AnimeFreakHD",857,25,"0000-00-00","0000-00-00",8,2,0,0,1263137632,""
"tweety666",28735,0,"0000-00-00","0000-00-00",0,6,0,0,1479847866,""
"shourabh",7724,22,"0000-00-00","0000-00-00",8,2,0,0,1411125582,""
"JulesMcIver",5940,0,"0000-00-00","0000-00-00",0,6,0,0,1255268424,""
"kitchapy",807,1,"0000-00-00","0000-00-00",8,2,0,0,1218915523,""
"anck-su-namun",1217,1,"2012-04-11","2012-04-11",6,2,NA,0,1334159986,""
"kitchapy",14645,13,"2012-12-30","2012-12-30",8,2,NA,0,1356908897,""
"Samanthaam",18679,0,"0000-00-00","0000-00-00",0,6,0,0,1476109495,""
"tweety666",770,1,"0000-00-00","0000-00-00",8,2,NA,0,1316477895,""
"anck-su-namun",1592,0,"0000-00-00","0000-00-00",0,6,0,0,1327699271,""
"Razzious",2966,13,"2010-06-19","2010-06-22",9,2,0,0,1277235571,""
"anck-su-namun",22535,24,"2016-12-27","2016-12-30",7,2,0,0,1483131281,""
"anck-su-namun",24151,2,"0000-00-00","0000-00-00",7,2,0,0,1429306432,""
"anck-su-namun",10418,1,"2011-10-18","2011-10-18",7,2,NA,0,1318967063,""
"Swift_anime",2236,1,"0000-00-00","0000-00-00",8,2,0,0,1293661803,""
"nikisyellow",6793,1,"0000-00-00","0000-00-00",10,2,0,0,1451917254,""
"anck-su-namun",14075,0,"0000-00-00","0000-00-00",0,6,0,0,1349294321,""
"NyxisSpina",17821,0,"0000-00-00","0000-00-00",0,6,0,0,1413085290,""
"NyxisSpina",1691,0,"0000-00-00","0000-00-00",0,6,0,0,1396326522,""
"Razzious",6884,2,"0000-00-00","0000-00-00",6,2,0,0,1278021730,""
"nikisyellow",34501,0,"0000-00-00","0000-00-00",0,6,0,0,1489769694,""
"anck-su-namun",30524,13,"2016-08-01","2016-08-02",6,2,0,0,1470095899,""
"anck-su-namun",9135,1,"2012-03-04","2012-03-04",7,2,NA,0,1330896585,""
"anck-su-namun",3358,0,"0000-00-00","0000-00-00",0,6,0,0,1302775405,""
"Swift_anime",256,1,"0000-00-00","0000-00-00",5,2,0,0,1298568826,""
"nikisyellow",12293,13,"0000-00-00","0000-00-00",10,2,0,0,1480289804,""
"Razzious",7590,13,"2011-01-21","2011-01-31",6,2,0,0,1296498992,""
"anck-su-namun",11083,2,"2011-10-03","2011-12-25",6,2,NA,0,1324849804,""
"Razzious",7017,7,"0000-00-00","0000-00-00",7,2,NA,0,1278021228,""
"Ignisec",25635,0,"0000-00-00","0000-00-00",0,6,0,0,1507067112,""
"Ignisec",182,0,"0000-00-00","0000-00-00",0,6,0,0,1505622187,""
"Ignisec",31741,0,"0000-00-00","0000-00-00",0,6,0,0,1505622433,""
"mrcadc",13759,0,"0000-00-00","0000-00-00",0,6,0,0,1342585239,""
"Ignisec",32867,0,"0000-00-00","0000-00-00",0,6,0,0,1505622447,""
"oyqboyq",523,1,"2009-06-10","2009-06-10",9,2,0,0,1245341913,""
"mrcadc",8536,12,"0000-00-00","0000-00-00",0,2,0,0,1462140217,""
"oyqboyq",372,1,"0000-00-00","0000-00-00",10,2,NA,0,1237316883,""
"Ignisec",33095,0,"0000-00-00","0000-00-00",0,6,0,0,1507603029,""
"mrcadc",1562,0,"0000-00-00","0000-00-00",0,6,0,0,1438168591,""
"Elloo",4811,2,"2009-09-15","2009-09-15",9,2,NA,0,1253034178,""
"Elloo",227,6,"0000-00-00","0000-00-00",6,2,0,0,1234654615,""
"mrcadc",2155,0,"0000-00-00","0000-00-00",0,6,0,0,1240456535,""
"Ignisec",34561,0,"0000-00-00","0000-00-00",0,6,0,0,1490917734,""
"Elloo",442,1,"0000-00-00","0000-00-00",8,2,0,0,1234659306,""
"Elloo",1313,50,"0000-00-00","2016-04-24",0,1,0,0,1461498305,""
"mrcadc",11785,0,"0000-00-00","0000-00-00",0,6,0,0,1331029143,""
"mrcadc",7058,24,"0000-00-00","0000-00-00",0,2,0,0,1312187493,""
"Ignisec",8425,0,"0000-00-00","0000-00-00",0,6,0,0,1489196651,""
"Elloo",694,0,"0000-00-00","0000-00-00",0,6,0,0,1242585181,""
"LordKylington",31173,12,"0000-00-00","0000-00-00",9,2,0,0,1459436334,""
"xNemox",29101,6,"0000-00-00","0000-00-00",0,2,0,0,1451666132,""
"xNemox",33003,12,"0000-00-00","2017-04-10",9,2,0,0,1491857716,""
"xNemox",790,23,"0000-00-00","2011-06-06",9,2,0,0,1307379883,""
"oyqboyq",4224,0,"0000-00-00","0000-00-00",0,6,0,0,1405017536,""
"LordKylington",15125,12,"0000-00-00","2012-12-23",8,2,0,0,1356306673,""
"LordKylington",3588,51,"0000-00-00","0000-00-00",9,2,0,0,1332930803,""
"xNemox",10271,26,"2011-08-03","2011-09-29",9,2,0,0,1317315767,""
"LordKylington",9587,12,"0000-00-00","0000-00-00",8,2,0,0,1332929127,""
"LordKylington",6547,13,"0000-00-00","0000-00-00",9,2,0,0,1332916644,""
"xdemax8",71,6,"0000-00-00","0000-00-00",0,3,NA,0,1417995387,""
"LordKylington",164,1,"0000-00-00","0000-00-00",7,2,NA,0,1342356937,""
"xNemox",16001,4,"0000-00-00","2015-11-10",0,2,0,0,1447178490,""
"xNemox",27899,12,"0000-00-00","0000-00-00",0,2,0,0,1457905303,""
"LordKylington",33244,12,"0000-00-00","0000-00-00",6,2,0,0,1483232765,""
"megoface",1313,50,"0000-00-00","0000-00-00",8,2,0,0,1451315253,""
"Kuroneko-chi",2963,13,"0000-00-00","0000-00-00",10,2,0,0,1362236561,"girls being themselves, slice of life, bakayarou"
"LordKylington",1840,12,"0000-00-00","0000-00-00",10,2,0,0,1332931907,""
"LordKylington",4535,7,"0000-00-00","2013-10-01",0,2,0,0,1380621967,""
"xdemax8",1816,78,"0000-00-00","0000-00-00",6,2,0,0,1415460546,""
"Nicholaevich",392,112,"2011-10-23","2012-01-08",8,2,0,0,0,""
"FUCKTHISSITEPORN",886,0,"0000-00-00","0000-00-00",0,6,0,0,1323908576,""
"FUCKTHISSITEPORN",6645,0,"0000-00-00","0000-00-00",0,6,NA,0,1336339198,""
"Nicholaevich",136,62,"2011-12-13","2012-02-28",8,2,0,0,0,""
"Nicholaevich",3389,0,"0000-00-00","0000-00-00",0,6,0,0,0,""
"FUCKTHISSITEPORN",190,0,"0000-00-00","0000-00-00",0,6,NA,0,1336932223,""
"FUCKTHISSITEPORN",59,0,"0000-00-00","0000-00-00",0,6,NA,0,1336336852,""
"Nicholaevich",3702,12,"2011-08-06","2011-08-07",9,2,0,0,0,""
"FUCKTHISSITEPORN",210,0,"0000-00-00","0000-00-00",0,6,0,0,1334288137,""
"FUCKTHISSITEPORN",6361,0,"0000-00-00","0000-00-00",0,6,NA,0,1336341867,""
"Nicholaevich",233,0,"0000-00-00","0000-00-00",0,6,0,0,0,""
"Nicholaevich",1554,0,"0000-00-00","0000-00-00",0,6,0,0,1431815066,""
"Nicholaevich",1852,12,"0000-00-00","2011-09-20",7,2,0,0,0,""
"Nicholaevich",2047,1,"0000-00-00","0000-00-00",6,2,0,0,1509221347,""
"FUCKTHISSITEPORN",10294,0,"0000-00-00","0000-00-00",0,6,NA,0,1336337141,""
"Nicholaevich",2563,0,"0000-00-00","0000-00-00",0,6,0,0,1516330831,""
"Nicholaevich",2988,0,"0000-00-00","0000-00-00",0,6,0,0,1473839308,""
"Nicholaevich",2107,1,"0000-00-00","2014-07-31",3,2,0,0,0,""
"FUCKTHISSITEPORN",10884,0,"0000-00-00","0000-00-00",0,6,0,0,1336334764,""
"FUCKTHISSITEPORN",3485,0,"0000-00-00","0000-00-00",0,6,NA,0,1336341983,""
"Nicholaevich",28851,0,"0000-00-00","0000-00-00",0,6,0,0,1484626654,""
"Nicholaevich",30075,1,"0000-00-00","0000-00-00",4,2,0,0,1504153705,""
"Nicholaevich",30385,0,"0000-00-00","0000-00-00",0,6,NA,0,1443918769,""
"Nicholaevich",11099,1,"0000-00-00","0000-00-00",3,2,0,0,0,""
"Nicholaevich",9467,0,"0000-00-00","0000-00-00",0,6,0,0,0,""
"Nicholaevich",33659,0,"0000-00-00","0000-00-00",0,6,0,0,1480883374,""
"Nicholaevich",36827,1,"0000-00-00","2018-02-11",8,2,0,0,1518373794,""
"Nicholaevich",15751,0,"0000-00-00","0000-00-00",0,6,0,0,1461567510,""
"Nicholaevich",16239,1,"0000-00-00","2014-12-31",6,2,0,0,0,""
"Nicholaevich",28223,12,"0000-00-00","2015-03-28",5,2,0,0,0,""
"Zaelya",6512,12,"2010-06-01","2010-06-04",8,2,NA,0,1278667107,""
"Nicholaevich",34881,0,"0000-00-00","0000-00-00",0,6,0,0,1521168027,""
"wd0",1482,5,"0000-00-00","0000-00-00",0,3,NA,0,1326400816,""
"Nicholaevich",20977,1,"0000-00-00","2014-02-14",6,2,0,0,0,""
"Zaelya",64,12,"2008-09-11","2008-09-14",7,2,NA,0,0,"Magic"
"Nicholaevich",13379,0,"0000-00-00","0000-00-00",0,6,0,0,1434946259,""
"Nicholaevich",32836,13,"0000-00-00","2017-10-05",7,2,0,0,1507264469,""
"Nicholaevich",24627,0,"0000-00-00","0000-00-00",0,6,0,0,0,""
"Nicholaevich",25341,3,"2015-01-04","2016-08-09",5,2,0,0,1470719814,""
"wd0",449,1,"0000-00-00","0000-00-00",8,2,0,0,1273554601,""
"Ktrm21",31297,1,"0000-00-00","0000-00-00",8,2,0,0,1451963577,""
"lwolfyman",870,0,"0000-00-00","0000-00-00",0,6,0,0,1374537425,""
"lwolfyman",1566,1,"0000-00-00","0000-00-00",8,2,NA,0,1373670129,""
"lwolfyman",11813,0,"0000-00-00","0000-00-00",0,6,0,0,1387407693,""
"OtakuGustav",2605,0,"0000-00-00","0000-00-00",0,6,0,0,1493737046,""
"Ktrm21",4214,13,"0000-00-00","0000-00-00",8,2,NA,0,1388642144,""
"lwolfyman",5671,0,"0000-00-00","0000-00-00",0,6,0,0,1391571304,""
"KuraiTora",18767,12,"0000-00-00","0000-00-00",0,2,NA,0,1388257261,""
"lwolfyman",6547,0,"0000-00-00","0000-00-00",0,6,0,0,1373674354,""
"lwolfyman",24629,0,"0000-00-00","0000-00-00",0,6,NA,0,1421098820,""
"KuraiTora",33558,1,"0000-00-00","0000-00-00",0,2,0,0,1487804096,""
"KuraiTora",2606,1,"0000-00-00","0000-00-00",0,2,NA,0,1322523797,""
"KuraiTora",35326,0,"0000-00-00","0000-00-00",0,6,0,0,1506859160,""
"OtakuGustav",24833,22,"0000-00-00","0000-00-00",9,2,0,0,1490695347,""
"lwolfyman",379,26,"0000-00-00","0000-00-00",10,2,NA,0,1372984859,""
"lwolfyman",24455,13,"0000-00-00","0000-00-00",7,2,NA,0,1421098346,""
"Ktrm21",7193,0,"0000-00-00","0000-00-00",0,6,0,0,1412128644,""
"lwolfyman",5118,0,"0000-00-00","0000-00-00",0,6,0,0,1380844861,""
"KuraiTora",950,1,"0000-00-00","0000-00-00",0,2,NA,0,1354828725,""
"KuraiTora",129,0,"0000-00-00","0000-00-00",0,6,0,0,1349705924,""
"Shereen1",282,0,"0000-00-00","0000-00-00",0,6,0,0,1388486158,""
"Shereen1",4181,16,"0000-00-00","0000-00-00",1,4,NA,0,1386272266,""
"fuunsaiki",568,0,"0000-00-00","0000-00-00",0,3,0,0,1293880787,""
"Shereen1",356,0,"0000-00-00","0000-00-00",0,6,0,0,1396798282,""
"fuunsaiki",996,0,"0000-00-00","0000-00-00",0,3,0,0,1232380707,"B5"
"fuunsaiki",9366,1,"0000-00-00","0000-00-00",7,2,0,0,1306066568,""
"fuunsaiki",3673,0,"0000-00-00","0000-00-00",0,3,0,0,1293879982,""
"Shereen1",16664,1,"0000-00-00","0000-00-00",7,2,0,0,1443292552,""
"EricJs",19111,13,"0000-00-00","0000-00-00",8,2,0,0,1461724863,""
"Shereen1",16201,2,"0000-00-00","0000-00-00",0,4,NA,0,1387965191,""
"Skyway",180,0,"0000-00-00","0000-00-00",0,6,0,0,1237457693,""
"Shereen1",14345,12,"0000-00-00","0000-00-00",9,2,0,0,1367162158,""
"fuunsaiki",273,12,"0000-00-00","0000-00-00",8,2,0,0,1211831678,"B11"
"EricJs",27831,12,"0000-00-00","0000-00-00",8,2,NA,0,1443830353,""
"Shereen1",16397,3,"0000-00-00","0000-00-00",0,4,0,0,1380393754,""
"fuunsaiki",7674,25,"0000-00-00","0000-00-00",9,2,0,0,1467298732,""
"EricJs",31964,13,"0000-00-00","0000-00-00",8,2,0,0,1467251290,""
"fuunsaiki",2026,0,"0000-00-00","0000-00-00",0,3,0,0,1245620559,"B14"
"fuunsaiki",6211,11,"2009-10-28","2009-10-28",6,2,NA,0,1256748267,""
"fuunsaiki",2056,1,"2009-09-17","2009-09-17",5,2,0,0,1253122478,""
"leVinchy",20031,0,"0000-00-00","0000-00-00",0,6,0,0,1391268308,""
"jigoku_shoujo_ai",1928,1,"0000-00-00","0000-00-00",0,2,0,0,1318431661,""
"Sepheros",5,1,"0000-00-00","0000-00-00",9,2,0,0,1241302284,""
"WalSmurf",9989,11,"2011-00-00","2011-00-00",10,2,NA,0,1317664050,""
"WalSmurf",1047,1,"0000-00-00","0000-00-00",10,2,0,0,1345883763,""
"Sepheros",30,26,"0000-00-00","0000-00-00",10,2,0,0,1241302391,""
"leVinchy",2951,0,"0000-00-00","0000-00-00",7,2,0,0,1364683570,"D class"
"WalSmurf",1136,7,"0000-00-00","0000-00-00",4,4,NA,0,1317750806,""
"crimsonjade",133,12,"0000-00-00","0000-00-00",0,2,0,0,1194248044,""
"xXMizukiXx",355,24,"0000-00-00","0000-00-00",9,2,0,0,1278991611,""
"crimsonjade",20767,0,"0000-00-00","0000-00-00",0,1,NA,0,1450687072,""
"CROQUET_IS_FUN",240,4,"2007-11-27","0000-00-00",8,3,0,0,1196374794,""
"crimsonjade",21195,51,"0000-00-00","2013-12-22",0,2,0,0,1387741094,""
"jigoku_shoujo_ai",572,1,"0000-00-00","0000-00-00",0,2,0,0,1286123560,""
"leVinchy",9656,10,"0000-00-00","0000-00-00",6,1,0,0,1415756031,"B class
"
"jigoku_shoujo_ai",228,26,"0000-00-00","0000-00-00",10,2,0,0,1246131178,""
"crimsonjade",9253,2,"0000-00-00","0000-00-00",0,3,NA,0,1305413409,""
"WalSmurf",317,1,"0000-00-00","0000-00-00",9,2,NA,0,1318000503,""
"leVinchy",9062,2,"2012-09-22","2017-12-20",8,2,NA,0,1501001147,"D class"
"crimsonjade",31240,17,"0000-00-00","0000-00-00",0,1,0,0,1522187141,""
"KaPkApP",936,1,"0000-00-00","0000-00-00",7,2,NA,0,1286119010,""
"ianmessku",966,0,"0000-00-00","0000-00-00",7,4,0,0,1201376719,""
"ultravamp",8536,0,"0000-00-00","0000-00-00",0,6,0,0,1286596483,""
"hagurumayu",8536,12,"2013-02-15","2013-03-10",5,2,0,0,1362957096,""
"ianmessku",6,26,"0000-00-00","0000-00-00",8,2,0,0,1199726627,""
"ianmessku",790,11,"0000-00-00","0000-00-00",9,3,0,0,1199918259,""
"Sepheros",861,0,"0000-00-00","0000-00-00",0,6,0,0,1259258221,""
"hagurumayu",1929,47,"0000-00-00","0000-00-00",6,2,0,0,1325717349,""
"hagurumayu",3901,3,"0000-00-00","2012-06-01",6,2,0,0,1338556683,""
"hagurumayu",11887,13,"0000-00-00","0000-00-00",8,2,NA,0,1348944619,""
"ianmessku",187,1,"0000-00-00","0000-00-00",5,2,0,0,1199918622,""
"hagurumayu",9989,11,"0000-00-00","0000-00-00",8,2,0,0,1325531918,""
"ultravamp",918,0,"0000-00-00","0000-00-00",0,6,0,0,1289706143,""
"hagurumayu",31780,1,"0000-00-00","0000-00-00",6,2,0,0,1459591484,""
"ultravamp",9367,0,"0000-00-00","0000-00-00",0,6,0,0,1311658702,""
"thebrevity",35079,12,"2017-11-12","2017-12-23",9,2,0,0,1514018547,""
"hagurumayu",10582,1,"0000-00-00","0000-00-00",7,2,0,0,1360149751,""
"hagurumayu",597,1,"2013-07-12","2013-07-12",6,2,NA,0,1373639545,""
"ianmessku",66,3,"0000-00-00","0000-00-00",5,4,0,0,1202746968,""
"hagurumayu",64,12,"0000-00-00","0000-00-00",7,2,0,0,1325529494,""
"fezzie",11266,1,"0000-00-00","0000-00-00",7,2,0,0,1322406952,""
"Caroline",6512,0,"0000-00-00","0000-00-00",0,6,0,0,1347521257,""
"Caroline",3737,13,"2016-05-09","2016-05-14",6,2,0,0,1463222274,""
"Caroline",16009,12,"0000-00-00","2013-12-16",7,2,NA,0,1387149644,""
"fezzie",1559,50,"0000-00-00","0000-00-00",10,2,0,0,1242932586,""
"Caroline",1637,1,"2015-12-20","2015-12-20",6,2,NA,0,1450634998,""
"KaPkApP",4898,24,"0000-00-00","0000-00-00",7,2,NA,0,1286053589,""
"Caroline",7877,0,"0000-00-00","0000-00-00",0,6,0,0,1499431565,""
"Caroline",33119,1,"0000-00-00","0000-00-00",1,2,0,0,1464296947,""
"fezzie",18095,12,"0000-00-00","0000-00-00",7,2,0,0,1398786463,""
"Caroline",512,1,"2016-05-02","2016-05-02",8,2,0,0,1462216959,""
"fezzie",5034,12,"0000-00-00","0000-00-00",7,2,0,0,1264087426,""
"fezzie",18001,12,"0000-00-00","0000-00-00",8,2,NA,0,1395360108,""
"fezzie",15487,9,"0000-00-00","0000-00-00",8,2,0,0,1377572408,""
"Caroline",32615,1,"2017-01-12","0000-00-00",0,4,0,0,1484244016,""
"Caroline",16201,13,"0000-00-00","0000-00-00",8,2,NA,0,1374760352,""
"Deadblaze666",14837,1,"0000-00-00","0000-00-00",8,2,0,0,1517317436,""
"Caroline",6280,0,"0000-00-00","0000-00-00",0,6,0,0,1520113084,""
"KaPkApP",11111,12,"0000-00-00","0000-00-00",7,2,0,0,1376499633,""
"Caroline",32899,12,"2016-10-16","2017-01-07",7,2,0,0,1483786046,""
"Kyuusi",150,0,"0000-00-00","0000-00-00",0,6,NA,0,1243570485,""
"KiraXxKami",849,14,"0000-00-00","0000-00-00",8,2,0,0,1281902521,""
"Kyuusi",3731,3,"0000-00-00","0000-00-00",0,4,NA,0,1359908478,""
"Kyuusi",3358,0,"0000-00-00","0000-00-00",0,6,0,0,1277837755,""
"Bumanimelist",1575,25,"0000-00-00","0000-00-00",10,2,NA,0,1264650663,""
"Kyuusi",6787,0,"0000-00-00","0000-00-00",0,6,0,0,1284780584,""
"Bumanimelist",28677,5,"0000-00-00","0000-00-00",8,1,NA,0,1430861037,"action, kisses, school, magic"
"KiraXxKami",3784,1,"0000-00-00","0000-00-00",8,2,0,0,1407063302,""
"Katsuragi_Keima",9513,1,"0000-00-00","0000-00-00",0,1,NA,0,1351866515,""
"Bumanimelist",2002,26,"0000-00-00","0000-00-00",8,2,NA,0,1264369786,""
"Kyuusi",8408,2,"0000-00-00","0000-00-00",9,2,0,0,1299112442,""
"Bumanimelist",17699,0,"0000-00-00","0000-00-00",0,6,0,0,1370054251,""
"KiraXxKami",136,62,"0000-00-00","0000-00-00",8,2,0,0,1281901695,""
"Bumanimelist",18661,0,"0000-00-00","0000-00-00",0,6,0,0,1370054239,""
"Bumanimelist",5342,13,"0000-00-00","0000-00-00",10,2,NA,0,1262729465,""
"KiraXxKami",478,26,"0000-00-00","2014-06-13",6,2,0,0,1402671478,""
"Katsuragi_Keima",8525,12,"0000-00-00","0000-00-00",9,2,0,0,1348112468,""
"Kyuusi",2201,1,"0000-00-00","0000-00-00",9,2,0,0,1246037809,""
"KiraXxKami",229,12,"0000-00-00","0000-00-00",5,2,0,0,1281901190,""
"Kyuusi",4981,1,"0000-00-00","0000-00-00",0,4,NA,0,1341969000,""
"KiraXxKami",23719,1,"0000-00-00","0000-00-00",0,2,0,0,1504133605,NA
"KiraXxKami",29908,1,"0000-00-00","0000-00-00",2,2,0,0,1437597833,NA
"KiraXxKami",9919,25,"0000-00-00","2011-10-03",9,2,0,0,1317634557,NA
"KiraXxKami",20377,1,"0000-00-00","0000-00-00",0,2,0,0,1453562337,NA
"KiraXxKami",13377,13,"2012-04-05","2012-09-02",7,2,0,0,1346597869,NA
"KiraXxKami",30460,1,"0000-00-00","0000-00-00",0,2,0,0,1455125645,NA
"KiraXxKami",19629,2,"0000-00-00","0000-00-00",0,2,0,0,1411023784,NA
"KiraXxKami",12477,1,"2017-05-09","2017-05-09",8,2,0,0,1494362442,NA
"KiraXxKami",23479,1,"0000-00-00","0000-00-00",0,2,0,0,1512574204,NA
"KiraXxKami",17953,1,"0000-00-00","0000-00-00",6,2,0,0,1506516797,NA
"KiraXxKami",16001,4,"2013-01-01","2013-01-02",9,2,0,0,1357142618,NA
"KiraXxKami",16405,12,"2013-01-10","2013-03-16",7,2,0,0,1363444800,NA
"KiraXxKami",13267,3,"0000-00-00","2014-11-27",7,2,0,0,1417095547,NA
"KiraXxKami",15883,12,"2013-07-08","2014-06-18",6,2,0,0,1403082949,NA
"KiraXxKami",20743,1,"0000-00-00","0000-00-00",6,2,0,0,1504444564,NA
"KiraXxKami",19447,0,"0000-00-00","0000-00-00",0,6,0,0,1392239485,NA
"KiraXxKami",21067,12,"0000-00-00","2014-03-28",3,2,0,0,1396030157,NA
"KiraXxKami",24531,3,"0000-00-00","0000-00-00",7,2,0,0,1435325129,NA
"KiraXxKami",9202,1,"0000-00-00","0000-00-00",5,2,NA,0,1384974358,NA
"KiraXxKami",25099,12,"0000-00-00","2015-12-24",7,2,0,0,1450992486,NA
"KiraXxKami",35859,0,"0000-00-00","0000-00-00",0,6,0,0,1503486923,""
"Robin6128",34580,12,"0000-00-00","0000-00-00",4,2,0,0,1506878356,"Game, School, Seinen"
"Robin6128",3588,51,"0000-00-00","0000-00-00",4,2,NA,0,1415042646,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural"
"KiraXxKami",32648,12,"0000-00-00","2016-09-24",8,2,0,0,1474707139,""
"Robin6128",2993,13,"0000-00-00","0000-00-00",3,2,0,0,1331136206,"Ecchi, Harem, Romance, School, Supernatural"
"Robin6128",20907,1,"0000-00-00","0000-00-00",3,2,NA,0,1404635160,"Adventure"
"KiraXxKami",33489,25,"0000-00-00","2017-06-30",7,2,0,0,1498855733,""
"Robin6128",12069,1,"0000-00-00","0000-00-00",4,2,0,0,1376575575,"Action, SPC, Sports"
"Robin6128",1516,0,"0000-00-00","0000-00-00",0,6,0,0,1424679099,"Priority 2"
"Robin6128",27,24,"0000-00-00","0000-00-00",3,2,0,0,1324851608,"Action, Supernatural"
"Robin6128",9041,12,"0000-00-00","0000-00-00",2,2,0,0,1353091295,"Action, Harem, Mecha, Sci-Fi, Shounen"
"Robin6128",36027,12,"0000-00-00","0000-00-00",1,2,0,0,1514167050,"Mystery, Horror, Supernatural, Drama, School"
"KiraXxKami",33041,12,"2016-10-14","0000-00-00",5,2,0,0,1484512921,""
"Robin6128",14045,13,"0000-00-00","0000-00-00",3,2,NA,0,1404019827,"Comedy, Slice of Life"
